timestamp,open,high,low,close,volume
2024-11-17T00:00:00Z,90587.98,91449.99,88722.0,89855.99,23867.55609
2024-11-18T00:00:00Z,89855.98,92594.0,89376.9,90464.08,46545.03448
2024-11-19T00:00:00Z,90464.07,93905.51,90357.0,92310.79,43660.04682
2024-11-20T00:00:00Z,92310.8,94831.97,91500.0,94286.56,42203.198712
2024-11-21T00:00:00Z,94286.56,98988.0,94040.0,98317.12,69228.360477
2024-11-22T00:00:00Z,98317.12,99588.01,97122.11,98892.0,46189.309243
2024-11-23T00:00:00Z,98892.0,98908.85,97136.0,97672.4,24757.84367
2024-11-24T00:00:00Z,97672.4,98564.0,95734.77,97900.04,31200.97838
2024-11-25T00:00:00Z,97900.05,98871.8,92600.19,93010.01,50847.45096
2024-11-26T00:00:00Z,93010.01,94973.37,90791.1,91965.16,57858.73138
2024-11-27T00:00:00Z,91965.16,97208.21,91792.14,95863.11,41153.42734
2024-11-28T00:00:00Z,95863.11,96564.0,94640.0,95643.98,28814.54357
2024-11-29T00:00:00Z,95643.99,98619.99,95364.99,97460.0,27701.78231
2024-11-30T00:00:00Z,97460.0,97463.95,96092.01,96407.99,14503.83306
2024-12-01T00:00:00Z,96407.99,97836.0,95693.88,97185.18,16938.60452
2024-12-02T00:00:00Z,97185.17,98130.0,94395.0,95840.62,37958.66981
2024-12-03T00:00:00Z,95840.61,96305.52,93578.17,95849.69,35827.32283
2024-12-04T00:00:00Z,95849.69,99000.0,94587.83,98587.32,43850.53728
2024-12-05T00:00:00Z,98587.32,104088.0,90500.0,96945.63,109921.729662
2024-12-06T00:00:00Z,96945.63,101898.99,95981.72,99740.84,45049.5331
2024-12-07T00:00:00Z,99740.84,100439.18,98844.0,99831.99,14931.9459
2024-12-08T00:00:00Z,99831.99,101351.0,98657.7,101109.59,14612.99688
2024-12-09T00:00:00Z,101109.6,101215.93,94150.05,97276.47,53949.11595
2024-12-10T00:00:00Z,97276.48,98270.0,94256.54,96593.0,51708.68933
2024-12-11T00:00:00Z,96593.0,101888.0,95658.24,101125.0,37753.78291
2024-12-12T00:00:00Z,101125.0,102540.0,99311.64,100004.29,29232.08745
2024-12-13T00:00:00Z,100004.29,101895.26,99205.0,101424.25,21904.03923
2024-12-14T00:00:00Z,101424.24,102650.0,100609.41,101420.0,14191.70326
2024-12-15T00:00:00Z,101420.0,105250.0,101237.14,104463.99,22228.921775
2024-12-16T00:00:00Z,104463.99,107793.07,103333.0,106058.66,41302.40274
2024-12-17T00:00:00Z,106058.65,108353.0,105321.49,106133.74,29064.936466
2024-12-18T00:00:00Z,106133.74,106524.98,100000.0,100204.01,50307.99755
2024-12-19T00:00:00Z,100204.01,102800.11,95700.0,97461.86,55147.398
2024-12-20T00:00:00Z,97461.86,98233.0,92232.54,97805.44,62884.1357
2024-12-21T00:00:00Z,97805.44,99540.61,96398.39,97291.99,23483.54143
2024-12-22T00:00:00Z,97292.0,97448.08,94250.35,95186.27,19353.83036
2024-12-23T00:00:00Z,95186.28,96538.92,92520.0,94881.47,32810.76703
2024-12-24T00:00:00Z,94881.47,99487.99,93569.02,98663.58,23674.22488
2024-12-25T00:00:00Z,98663.58,99569.15,97632.02,99429.6,14474.1651
2024-12-26T00:00:00Z,99429.61,99963.7,95199.14,95791.6,21192.36727
2024-12-27T00:00:00Z,95791.6,97544.58,93500.01,94299.03,26501.26429
2024-12-28T00:00:00Z,94299.03,95733.99,94135.66,95300.0,8385.8929
2024-12-29T00:00:00Z,95300.0,95340.0,93009.52,93738.2,13576.00578
2024-12-30T00:00:00Z,93738.19,95024.5,91530.45,92792.05,27619.4225
2024-12-31T00:00:00Z,92792.05,96250.0,92033.73,93576.0,19612.03389
2025-01-01T00:00:00Z,93576.0,95151.15,92888.0,94591.79,10373.32613
2025-01-02T00:00:00Z,94591.78,97839.5,94392.0,96984.79,21970.48948
2025-01-03T00:00:00Z,96984.79,98976.91,96100.01,98174.18,15253.82936
2025-01-04T00:00:00Z,98174.17,98778.43,97514.79,98220.5,8990.05651
2025-01-05T00:00:00Z,98220.51,98836.85,97276.79,98363.61,8095.63723
2025-01-06T00:00:00Z,98363.61,102480.0,97920.0,102235.6,25263.43375
2025-01-07T00:00:00Z,102235.6,102724.38,96181.81,96954.61,32059.87537
2025-01-08T00:00:00Z,96954.6,97268.65,92500.9,95060.61,33704.67894
2025-01-09T00:00:00Z,95060.61,95382.32,91203.67,92552.49,34544.83685
2025-01-10T00:00:00Z,92552.49,95836.0,92206.02,94726.11,31482.86424
2025-01-11T00:00:00Z,94726.1,95050.94,93831.73,94599.99,7047.9043
2025-01-12T00:00:00Z,94599.99,95450.1,93711.19,94545.06,8606.86622
2025-01-13T00:00:00Z,94545.07,95940.0,89256.69,94536.1,42619.56423
2025-01-14T00:00:00Z,94536.11,97371.0,94346.22,96560.86,27846.61753
2025-01-15T00:00:00Z,96560.85,100681.94,96500.0,100497.35,30509.99179
2025-01-16T00:00:00Z,100497.35,100866.66,97335.13,99987.3,27832.85317
2025-01-17T00:00:00Z,99987.3,105865.22,99950.77,104077.48,39171.85292
2025-01-18T00:00:00Z,104077.47,104988.88,102277.55,104556.23,24307.82998
2025-01-19T00:00:00Z,104556.23,106422.43,99651.6,101331.57,43397.28298
2025-01-20T00:00:00Z,101331.57,109588.0,99550.0,102260.01,89529.231732
2025-01-21T00:00:00Z,102260.0,107240.81,100119.04,106143.82,45941.02002
2025-01-22T00:00:00Z,106143.82,106394.46,103339.12,103706.66,22248.69254
2025-01-23T00:00:00Z,103706.66,106850.0,101262.28,103910.34,53953.12031
2025-01-24T00:00:00Z,103910.35,107120.0,102750.0,104870.5,23609.24017
2025-01-25T00:00:00Z,104870.51,105286.52,104106.09,104746.85,9068.32377
2025-01-26T00:00:00Z,104746.86,105500.0,102520.44,102620.0,9812.51238
2025-01-27T00:00:00Z,102620.01,103260.0,97777.77,102082.83,50758.1341
2025-01-28T00:00:00Z,102082.83,103800.0,100272.68,101335.52,22022.05765
2025-01-29T00:00:00Z,101335.52,104782.68,101328.01,103733.24,23155.35802
2025-01-30T00:00:00Z,103733.25,106457.44,103278.54,104722.94,19374.07472
2025-01-31T00:00:00Z,104722.94,106012.0,101560.0,102429.56,21983.18193
2025-02-01T00:00:00Z,102429.56,102783.71,100279.51,100635.65,12290.95747
2025-02-02T00:00:00Z,100635.66,101456.6,96150.0,97700.59,34619.49939
2025-02-03T00:00:00Z,97700.59,102500.01,91231.0,101328.52,75164.7385
2025-02-04T00:00:00Z,101328.51,101732.31,96150.0,97763.13,40267.98697
2025-02-05T00:00:00Z,97763.14,99149.0,96155.0,96612.43,26233.30444
2025-02-06T00:00:00Z,96612.44,99120.0,95676.64,96554.35,23515.20405
2025-02-07T00:00:00Z,96554.35,100137.99,95620.34,96506.8,31794.22065
2025-02-08T00:00:00Z,96506.8,96880.0,95688.0,96444.74,10147.24294
2025-02-09T00:00:00Z,96444.75,97323.09,94713.0,96462.75,14120.91613
2025-02-10T00:00:00Z,96462.75,98345.0,95256.0,97430.82,20572.87537
2025-02-11T00:00:00Z,97430.82,98478.42,94876.88,95778.2,18647.76379
2025-02-12T00:00:00Z,95778.21,98119.99,94088.23,97869.99,29151.16625
2025-02-13T00:00:00Z,97870.0,98083.91,95217.36,96608.14,19921.77616
2025-02-14T00:00:00Z,96608.13,98826.0,96252.82,97500.48,18173.02646
2025-02-15T00:00:00Z,97500.47,97972.26,97223.58,97569.66,7349.37683
2025-02-16T00:00:00Z,97569.67,97704.47,96046.18,96118.12,8191.4249
2025-02-17T00:00:00Z,96118.12,97046.59,95205.0,95780.0,16492.0451
2025-02-18T00:00:00Z,95780.01,96753.91,93388.09,95671.74,23368.19471
2025-02-19T00:00:00Z,95671.74,96899.99,95029.99,96644.37,16438.50954
2025-02-20T00:00:00Z,96644.37,98711.36,96415.09,98305.0,17057.39177
2025-02-21T00:00:00Z,98305.01,99475.0,94871.95,96181.98,32249.2814
2025-02-22T00:00:00Z,96181.99,96980.0,95770.49,96551.01,11268.17708
2025-02-23T00:00:00Z,96551.01,96650.0,95227.94,96258.0,10884.84913
2025-02-24T00:00:00Z,96258.0,96500.0,91349.26,91552.88,31550.10299
2025-02-25T00:00:00Z,91552.88,92540.69,86050.99,88680.4,78333.11111
2025-02-26T00:00:00Z,88680.39,89414.15,82256.01,84250.09,56893.54409
2025-02-27T00:00:00Z,84250.09,87078.46,82716.49,84708.58,42505.45439
2025-02-28T00:00:00Z,84708.57,85120.0,78258.52,84349.94,83648.03969
2025-03-01T00:00:00Z,84349.95,86558.0,83824.78,86064.53,25785.05464
2025-03-02T00:00:00Z,86064.54,95000.0,85050.6,94270.0,54889.09045
2025-03-03T00:00:00Z,94269.99,94416.46,85117.11,86220.61,59171.10218
2025-03-04T00:00:00Z,86221.16,88967.52,81500.0,87281.98,55609.10706
2025-03-05T00:00:00Z,87281.98,91000.0,86334.53,90606.01,38264.01163
2025-03-06T00:00:00Z,90606.0,92810.64,87836.0,89931.89,34342.44902
2025-03-07T00:00:00Z,89931.88,91283.02,84667.03,86801.75,57980.35713
2025-03-08T00:00:00Z,86801.74,86897.25,85218.47,86222.45,12989.23054
2025-03-09T00:00:00Z,86222.46,86500.0,80000.0,80734.37,26115.39345
2025-03-10T00:00:00Z,80734.48,84123.46,77459.91,78595.86,47633.38405
2025-03-11T00:00:00Z,78595.86,83617.4,76606.0,82932.99,48770.06853
2025-03-12T00:00:00Z,82932.99,84539.85,80607.65,83680.12,31933.986
2025-03-13T00:00:00Z,83680.12,84336.33,79939.9,81115.78,27546.27412
2025-03-14T00:00:00Z,81115.78,85309.71,80818.84,83983.2,26858.52755
2025-03-15T00:00:00Z,83983.19,84676.28,83618.0,84338.44,11324.7332
2025-03-16T00:00:00Z,84338.44,85117.04,81981.12,82574.53,17596.12531
2025-03-17T00:00:00Z,82574.52,84756.83,82456.0,84010.03,17214.74358
2025-03-18T00:00:00Z,84010.02,84021.74,81134.66,82715.03,17610.89883
2025-03-19T00:00:00Z,82715.03,87000.0,82547.16,86845.94,28151.05374
2025-03-20T00:00:00Z,86845.93,87453.67,83655.23,84223.39,22090.30463
2025-03-21T00:00:00Z,84223.38,84850.33,83175.25,84088.79,11956.97443
2025-03-22T00:00:00Z,84088.79,84539.17,83625.1,83840.59,5420.22114
2025-03-23T00:00:00Z,83840.59,86129.64,83809.75,86082.5,8461.97813
2025-03-24T00:00:00Z,86082.5,88765.43,85519.09,87498.16,30115.62111
2025-03-25T00:00:00Z,87498.16,88539.63,86310.0,87392.87,22643.25248
2025-03-26T00:00:00Z,87392.88,88275.0,85860.0,86909.17,18408.78485
2025-03-27T00:00:00Z,86909.17,87756.39,85800.0,87232.01,17098.03897
2025-03-28T00:00:00Z,87232.01,87515.67,83585.0,84424.38,27182.73169
2025-03-29T00:00:00Z,84424.38,84624.73,81644.81,82648.54,11696.39864
2025-03-30T00:00:00Z,82648.53,83534.64,81565.0,82389.99,9864.49508
2025-03-31T00:00:00Z,82390.0,83943.08,81278.52,82550.01,20569.13885
2025-04-01T00:00:00Z,82550.0,85579.46,82432.74,85158.34,20190.39697
2025-04-02T00:00:00Z,85158.35,88500.0,82320.0,82516.29,39931.457
2025-04-03T00:00:00Z,82516.28,83998.02,81211.24,83213.09,27337.84135
2025-04-04T00:00:00Z,83213.09,84720.0,81659.0,83889.87,32915.53976
2025-04-05T00:00:00Z,83889.87,84266.0,82379.95,83537.99,9360.40468
2025-04-06T00:00:00Z,83537.99,83817.63,77153.83,78430.0,27942.71436
2025-04-07T00:00:00Z,78430.0,81243.58,74508.0,79163.24,78387.53089
2025-04-08T00:00:00Z,79163.24,80867.99,76239.9,76322.42,35317.32063
2025-04-09T00:00:00Z,76322.42,83588.0,74620.0,82615.22,75488.28772
2025-04-10T00:00:00Z,82615.22,82753.21,78464.36,79607.3,33284.80718
2025-04-11T00:00:00Z,79607.3,84300.0,78969.58,83423.84,34435.43797
2025-04-12T00:00:00Z,83423.83,85905.0,82792.95,85276.9,18470.74437
2025-04-13T00:00:00Z,85276.91,86100.0,83034.23,83760.0,24680.04181
2025-04-14T00:00:00Z,83760.0,85799.99,83678.0,84591.58,28659.09348
2025-04-15T00:00:00Z,84591.58,86496.42,83600.0,83643.99,20910.99528
2025-04-16T00:00:00Z,83643.99,85500.0,83111.64,84030.38,20867.24519
2025-04-17T00:00:00Z,84030.38,85470.01,83736.26,84947.91,13728.84772
2025-04-18T00:00:00Z,84947.92,85132.08,84303.96,84474.69,6529.96315
2025-04-19T00:00:00Z,84474.7,85677.99,84364.45,85077.01,9666.58153
2025-04-20T00:00:00Z,85077.0,85320.76,83949.52,85179.24,8091.67725
2025-04-21T00:00:00Z,85179.24,88465.99,85144.76,87516.23,31773.37262
2025-04-22T00:00:00Z,87516.22,93888.0,87076.03,93442.99,43872.74705
2025-04-23T00:00:00Z,93442.99,94696.05,91935.41,93691.08,27404.16808
2025-04-24T00:00:00Z,93691.07,94005.0,91660.01,93980.47,19497.06071
2025-04-25T00:00:00Z,93980.47,95758.04,92855.96,94638.68,27500.66648
2025-04-26T00:00:00Z,94638.68,95199.0,93870.69,94628.0,9415.06875
2025-04-27T00:00:00Z,94628.0,95369.0,93602.58,93749.3,11162.841
2025-04-28T00:00:00Z,93749.29,95630.0,92800.01,95011.18,22157.53351
2025-04-29T00:00:00Z,95011.18,95461.53,93742.54,94256.82,16955.3402
2025-04-30T00:00:00Z,94256.82,95228.45,92910.0,94172.0,17661.2751
2025-05-01T00:00:00Z,94172.0,97424.02,94130.43,96489.91,21380.45343
2025-05-02T00:00:00Z,96489.9,97895.68,96350.0,96887.14,14905.74811
2025-05-03T00:00:00Z,96887.13,96935.67,95753.01,95856.42,9723.34838
2025-05-04T00:00:00Z,95856.42,96304.48,94151.38,94277.62,11036.38342
2025-05-05T00:00:00Z,94277.61,95199.0,93514.1,94733.68,17251.18189
2025-05-06T00:00:00Z,94733.68,96920.65,93377.0,96834.02,16122.64513
2025-05-07T00:00:00Z,96834.02,97732.0,95784.61,97030.5,16644.83854
2025-05-08T00:00:00Z,97030.5,104145.76,96876.29,103261.6,34962.02847
2025-05-09T00:00:00Z,103261.61,104361.3,102315.14,102971.99,27617.39907
2025-05-10T00:00:00Z,102971.99,104984.57,102818.76,104809.53,15324.78611
2025-05-11T00:00:00Z,104809.53,104972.0,103345.06,104118.0,17987.12197
2025-05-12T00:00:00Z,104118.0,105819.45,100718.37,102791.32,31272.77792
2025-05-13T00:00:00Z,102791.32,104976.25,101429.7,104103.72,21253.42409
2025-05-14T00:00:00Z,104103.72,104356.95,102602.05,103507.82,16452.9081
2025-05-15T00:00:00Z,103507.83,104192.7,101383.07,103763.71,17998.98604
2025-05-16T00:00:00Z,103763.71,104550.33,103100.49,103463.9,15683.88024
2025-05-17T00:00:00Z,103463.9,103709.86,102612.5,103126.65,11250.89622
2025-05-18T00:00:00Z,103126.65,106660.0,103105.09,106454.26,21599.98726
2025-05-19T00:00:00Z,106454.27,107108.62,102000.0,105573.74,30260.03524
2025-05-20T00:00:00Z,105573.73,107320.0,104184.72,106849.99,23705.48275
2025-05-21T00:00:00Z,106850.0,110797.38,106100.01,109643.99,45531.040345
2025-05-22T00:00:00Z,109643.99,111980.0,109177.37,111696.21,31630.77313
2025-05-23T00:00:00Z,111696.22,111800.0,106800.0,107318.3,31737.72309
2025-05-24T00:00:00Z,107318.3,109506.03,106875.41,107761.91,16782.53129
2025-05-25T00:00:00Z,107761.9,109299.99,106600.64,109004.19,17710.04695
2025-05-26T00:00:00Z,109004.2,110422.22,108670.58,109434.79,14649.11593
2025-05-27T00:00:00Z,109434.78,110718.0,107516.57,108938.17,21276.65635
2025-05-28T00:00:00Z,108938.17,109284.7,106769.43,107781.78,15633.78829
2025-05-29T00:00:00Z,107781.78,108891.91,105322.86,105589.75,19834.70116
2025-05-30T00:00:00Z,105589.75,106313.12,103621.0,103985.48,23706.49799
2025-05-31T00:00:00Z,103985.47,104900.0,103068.55,104591.88,11289.35922
2025-06-01T00:00:00Z,104591.88,105866.91,103752.49,105642.93,9709.70006
2025-06-02T00:00:00Z,105642.93,105935.63,103659.88,105857.99,13453.98813
2025-06-03T00:00:00Z,105858.0,106794.67,104872.5,105376.89,13259.52634
2025-06-04T00:00:00Z,105376.9,106000.0,104179.0,104696.86,14034.89482
2025-06-05T00:00:00Z,104696.86,105909.71,100372.26,101508.68,22321.50154
2025-06-06T00:00:00Z,101508.69,105333.0,101095.8,104288.44,15839.07385
2025-06-07T00:00:00Z,104288.43,105900.0,103871.09,105552.15,8344.93206
2025-06-08T00:00:00Z,105552.15,106488.14,104964.14,105734.0,8048.06305
2025-06-09T00:00:00Z,105734.01,110530.17,105318.37,110263.02,19975.37451
2025-06-10T00:00:00Z,110263.02,110400.0,108331.03,110274.39,17071.82839
2025-06-11T00:00:00Z,110274.39,110392.01,108064.0,108645.12,13115.91638
2025-06-12T00:00:00Z,108645.13,108813.55,105671.72,105671.73,17778.67218
2025-06-13T00:00:00Z,105671.74,106179.53,102664.31,106066.59,26180.81734
2025-06-14T00:00:00Z,106066.59,106252.0,104300.0,105414.64,8798.93969
2025-06-15T00:00:00Z,105414.63,106128.57,104494.53,105594.01,7164.20047
2025-06-16T00:00:00Z,105594.02,108952.38,104980.37,106794.53,14922.6654
2025-06-17T00:00:00Z,106794.53,107771.34,103371.02,104551.17,17866.33025
2025-06-18T00:00:00Z,104551.17,105550.27,103500.0,104886.78,13968.64167
2025-06-19T00:00:00Z,104886.79,105226.17,103929.27,104658.59,7678.60737
2025-06-20T00:00:00Z,104658.59,106524.65,102345.0,103297.99,16419.06283
2025-06-21T00:00:00Z,103297.98,103982.64,100837.9,102120.01,11154.21332
2025-06-22T00:00:00Z,102120.02,103399.62,98200.0,100963.87,28746.41072
2025-06-23T00:00:00Z,100963.87,106074.2,99613.33,105333.93,27666.50609
2025-06-24T00:00:00Z,105333.94,106290.0,104622.02,106083.0,14651.69335
2025-06-25T00:00:00Z,106083.0,108135.3,105808.03,107340.58,16701.15551
2025-06-26T00:00:00Z,107340.59,108272.45,106562.5,106947.06,10573.27279
2025-06-27T00:00:00Z,106947.06,107735.34,106356.76,107047.59,12232.44042
2025-06-28T00:00:00Z,107047.58,107577.75,106811.51,107296.79,3282.17352
2025-06-29T00:00:00Z,107296.79,108528.5,107172.52,108356.93,6831.7364
2025-06-30T00:00:00Z,108356.93,108789.99,106733.33,107146.5,9754.12491
2025-07-01T00:00:00Z,107146.51,107540.0,105250.85,105681.14,10505.62437
2025-07-02T00:00:00Z,105681.13,109730.0,105100.19,108849.6,17691.89592
2025-07-03T00:00:00Z,108849.59,110529.18,108530.4,109584.78,13047.08225
2025-07-04T00:00:00Z,109584.77,109767.59,107245.0,107984.24,11793.86615
2025-07-05T00:00:00Z,107984.25,108420.56,107756.31,108198.12,3736.9757
2025-07-06T00:00:00Z,108198.12,109700.0,107800.01,109203.84,6447.607
2025-07-07T00:00:00Z,109203.85,109700.0,107513.2,108262.94,9405.37601
2025-07-08T00:00:00Z,108262.94,109216.56,107429.57,108922.98,9216.0208
2025-07-09T00:00:00Z,108922.99,111999.79,108324.53,111233.99,17282.2865
2025-07-10T00:00:00Z,111234.0,116868.0,110500.0,116010.0,24883.450665
2025-07-11T00:00:00Z,116010.01,118869.98,115222.22,117527.66,25873.521148
2025-07-12T00:00:00Z,117527.66,118200.0,116900.05,117420.0,8446.60437
2025-07-13T00:00:00Z,117420.0,119488.0,117224.79,119086.64,9550.792947
2025-07-14T00:00:00Z,119086.65,123218.0,118905.18,119841.18,27269.348877
2025-07-15T00:00:00Z,119841.17,119940.83,115736.92,117758.09,32018.46083
2025-07-16T00:00:00Z,117758.08,120063.84,117017.29,118630.43,17039.90851
