timestamp,equity
2020-10-01 00:00:00+00:00,10000.0
2020-10-02 00:00:00+00:00,10000.117246093749
2020-10-03 00:00:00+00:00,10000.117246093749
2020-10-04 00:00:00+00:00,10000.117246093749
2020-10-05 00:00:00+00:00,10000.117246093749
2020-10-06 00:00:00+00:00,10000.117246093749
2020-10-07 00:00:00+00:00,10000.117246093749
2020-10-08 00:00:00+00:00,10000.117246093749
2020-10-09 00:00:00+00:00,10000.117246093749
2020-10-10 00:00:00+00:00,10000.117246093749
2020-10-11 00:00:00+00:00,10299.703510749343
2020-10-12 00:00:00+00:00,10123.26377555802
2020-10-13 00:00:00+00:00,10030.559141227006
2020-10-14 00:00:00+00:00,10030.559141227006
2020-10-15 00:00:00+00:00,10030.559141227006
2020-10-16 00:00:00+00:00,10030.559141227006
2020-10-17 00:00:00+00:00,10030.559141227006
2020-10-18 00:00:00+00:00,10030.559141227006
2020-10-19 00:00:00+00:00,10030.559141227006
2020-10-20 00:00:00+00:00,10030.559141227006
2020-10-21 00:00:00+00:00,10605.949789139653
2020-10-22 00:00:00+00:00,10449.557492915283
2020-10-23 00:00:00+00:00,10495.490772246663
2020-10-24 00:00:00+00:00,10304.323888718465
2020-10-25 00:00:00+00:00,9935.236500189636
2020-10-26 00:00:00+00:00,9935.236500189636
2020-10-27 00:00:00+00:00,9935.236500189636
2020-10-28 00:00:00+00:00,9897.16016463943
2020-10-29 00:00:00+00:00,9768.693649129711
2020-10-30 00:00:00+00:00,9860.262076256227
2020-10-31 00:00:00+00:00,9860.262076256227
2020-11-01 00:00:00+00:00,9860.262076256227
2020-11-02 00:00:00+00:00,9860.262076256227
2020-11-03 00:00:00+00:00,9860.262076256227
2020-11-04 00:00:00+00:00,9860.262076256227
2020-11-05 00:00:00+00:00,10757.36934855746
2020-11-06 00:00:00+00:00,10237.410661275735
2020-11-07 00:00:00+00:00,10655.082764893803
2020-11-08 00:00:00+00:00,10389.404436538673
2020-11-09 00:00:00+00:00,10498.79423945182
2020-11-10 00:00:00+00:00,10764.098647372746
2020-11-11 00:00:00+00:00,10764.098647372746
2020-11-12 00:00:00+00:00,11058.162495078544
2020-11-13 00:00:00+00:00,10664.843744831718
2020-11-14 00:00:00+00:00,10664.843744831718
2020-11-15 00:00:00+00:00,10664.843744831718
2020-11-16 00:00:00+00:00,10664.843744831718
2020-11-17 00:00:00+00:00,10664.843744831718
2020-11-18 00:00:00+00:00,10664.843744831718
2020-11-19 00:00:00+00:00,10664.843744831718
2020-11-20 00:00:00+00:00,11514.413810516475
2020-11-21 00:00:00+00:00,11639.73528570709
2020-11-22 00:00:00+00:00,12612.378221617284
2020-11-23 00:00:00+00:00,12499.844951199138
2020-11-24 00:00:00+00:00,11730.572127029454
2020-11-25 00:00:00+00:00,10673.81678936378
2020-11-26 00:00:00+00:00,10639.536178024731
2020-11-27 00:00:00+00:00,11015.15749185335
2020-11-28 00:00:00+00:00,11798.440313250976
2020-11-29 00:00:00+00:00,11798.440313250976
2020-11-30 00:00:00+00:00,11163.181426132556
2020-12-01 00:00:00+00:00,11351.194102886902
2020-12-02 00:00:00+00:00,11677.172197347654
2020-12-03 00:00:00+00:00,10721.83120990602
2020-12-04 00:00:00+00:00,10721.83120990602
