entry_time,exit_time,entry_price,exit_price,size,pnl,reason
2024-01-11 00:00:00+00:00,2024-01-12 00:00:00+00:00,42845.23,42782.73,0.03262717732179777,-6.22989653454807,TS
2024-01-12 00:00:00+00:00,2024-01-13 00:00:00+00:00,42782.73,42847.99,0.020823423221058544,-1.3157504855197721,RegimeOff
2024-03-04 00:00:00+00:00,2024-03-05 00:00:00+00:00,40084.88,63724.01,0.02980549569372478,699.9348742826023,TS
2024-03-15 00:00:00+00:00,2024-03-16 00:00:00+00:00,63724.01,65300.63,0.0175214051198062,24.23355825817304,TS
2024-03-18 00:00:00+00:00,2024-03-19 00:00:00+00:00,65300.63,61937.4,0.012769034719874043,-45.38226087505949,TS
2024-04-01 00:00:00+00:00,2024-04-02 00:00:00+00:00,61937.4,65463.99,0.013785308533268136,45.980730017262196,TS
2024-04-09 00:00:00+00:00,2024-04-10 00:00:00+00:00,65463.99,70631.08,0.016294458256022985,80.86853915466558,RegimeOff
2024-04-29 00:00:00+00:00,2024-04-30 00:00:00+00:00,63470.08,60672.0,0.01526191993556124,-45.54604266168628,TS
2024-05-07 00:00:00+00:00,2024-05-08 00:00:00+00:00,60672.0,61193.03,0.019440726842391197,6.575484766886349,TS
2024-05-22 00:00:00+00:00,2024-05-23 00:00:00+00:00,61193.03,67969.65,0.020972853684784146,138.06169475361995,TS
2024-06-08 00:00:00+00:00,2024-06-09 00:00:00+00:00,67969.65,69648.14,0.021919055177060772,32.26623702561211,RegimeOff
2024-06-22 00:00:00+00:00,2024-06-23 00:00:00+00:00,65175.32,63210.01,0.03064924536057553,-66.1376386193953,TS
2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,63210.01,60293.3,0.0317488124292815,-98.48370383598774,TS
2024-07-02 00:00:00+00:00,2024-07-03 00:00:00+00:00,60293.3,60208.58,0.027184486461313658,-7.21674228113679,TS
2024-07-03 00:00:00+00:00,2024-07-04 00:00:00+00:00,60208.58,57050.01,0.02881441478011606,-96.08045256521852,TS
2024-07-23 00:00:00+00:00,2024-07-24 00:00:00+00:00,57050.01,65376.0,0.02679351608922501,218.16221212071454,TS
2024-07-30 00:00:00+00:00,2024-07-31 00:00:00+00:00,65376.0,64628.0,0.022980133218285625,-21.670403505642657,TS
2024-08-01 00:00:00+00:00,2024-08-02 00:00:00+00:00,64628.0,61498.33,0.024039799606136638,-79.78471718072379,TS
2024-08-03 00:00:00+00:00,2024-08-04 00:00:00+00:00,61498.33,58161.0,0.022668898736747864,-79.72241367312643,TS
2024-08-04 00:00:00+00:00,2024-08-05 00:00:00+00:00,58161.0,54018.81,0.02106371597190443,-90.79429914509616,TS
2024-08-12 00:00:00+00:00,2024-08-13 00:00:00+00:00,54018.81,60587.15,0.017422798152739997,111.44372725629681,RegimeOff
2024-10-22 00:00:00+00:00,2024-10-23 00:00:00+00:00,68428.0,66668.65,0.02832277031115901,-55.569133028573326,TS
2024-10-30 00:00:00+00:00,2024-10-31 00:00:00+00:00,66668.65,70292.01,0.02782334301867367,95.09793302527554,TS
2024-11-03 00:00:00+00:00,2024-11-04 00:00:00+00:00,70292.01,67850.01,0.02715618345682648,-71.94251505889515,TS
2024-11-24 00:00:00+00:00,2024-11-25 00:00:00+00:00,67850.01,93010.01,0.025367560945526273,632.1268938478681,TS
2024-12-07 00:00:00+00:00,2024-12-08 00:00:00+00:00,93010.01,101109.59,0.015069472915618732,117.6684813560011,RegimeOff
2024-12-17 00:00:00+00:00,2024-12-18 00:00:00+00:00,101125.0,100204.01,0.013729971440450793,-16.791528733092196,TS
2024-12-21 00:00:00+00:00,2024-12-22 00:00:00+00:00,100204.01,95186.27,0.012396239844694906,-65.83426567962245,TS
2024-12-26 00:00:00+00:00,2024-12-27 00:00:00+00:00,95186.27,94299.03,0.013180846659878702,-15.440939415912519,TS
2025-01-06 00:00:00+00:00,2025-01-07 00:00:00+00:00,94299.03,96954.61,0.013717668246745002,32.49303446593752,TS
2025-01-08 00:00:00+00:00,2025-01-09 00:00:00+00:00,96954.61,92552.49,0.01843839432312041,-86.40933437294125,TS
2025-01-12 00:00:00+00:00,2025-01-13 00:00:00+00:00,92552.49,94536.1,0.017428185399109137,29.67980089066001,RegimeOff
2025-02-04 00:00:00+00:00,2025-02-05 00:00:00+00:00,101328.52,96612.43,0.012975333870983492,-65.04536718509115,TS
2025-02-23 00:00:00+00:00,2025-02-24 00:00:00+00:00,96612.43,91552.88,0.013235233024970438,-70.69994083908772,TS
2025-02-24 00:00:00+00:00,2025-02-25 00:00:00+00:00,91552.88,88680.4,0.021852515858598185,-68.67874066767709,TS
2025-02-25 00:00:00+00:00,2025-02-26 00:00:00+00:00,88680.4,84250.09,0.02015463652914268,-94.51931451756087,TS
2025-03-02 00:00:00+00:00,2025-03-03 00:00:00+00:00,84250.09,86220.61,0.018540548786641773,31.79359169998896,TS
2025-03-08 00:00:00+00:00,2025-03-09 00:00:00+00:00,86220.61,80734.37,0.012041307440058673,-69.07703689419083,TS
2025-03-21 00:00:00+00:00,2025-03-22 00:00:00+00:00,80734.37,83840.59,0.009523257374726783,27.230397970250788,RegimeOff
2025-05-03 00:00:00+00:00,2025-05-04 00:00:00+00:00,96887.14,94277.62,0.022479718842143864,-65.10727099894021,TS
2025-05-22 00:00:00+00:00,2025-05-23 00:00:00+00:00,94277.62,107318.3,0.021944408396261102,279.53415288570443,TS
2025-05-28 00:00:00+00:00,2025-05-29 00:00:00+00:00,107318.3,105589.75,0.01859599757427732,-38.082967979033285,TS
2025-05-30 00:00:00+00:00,2025-05-31 00:00:00+00:00,105589.75,104591.88,0.01880381573231656,-24.692088566063546,RegimeOff
2025-06-11 00:00:00+00:00,2025-06-12 00:00:00+00:00,105552.15,105671.73,0.021222474730001453,-4.186256655295678,TS
2025-06-19 00:00:00+00:00,2025-06-20 00:00:00+00:00,105671.73,103297.99,0.020914144951886007,-56.20037696004224,TS
2025-07-30 00:00:00+00:00,2025-07-31 00:00:00+00:00,117527.66,115764.08,0.022482123202031336,-47.51636329768286,TS
2025-08-01 00:00:00+00:00,2025-08-02 00:00:00+00:00,115764.08,112546.35,0.021125599966555136,-75.21126899894166,TS
