entry_time,exit_time,entry_price,exit_price,size,pnl,reason
2021-03-17 00:00:00+00:00,2021-03-18 00:00:00+00:00,1458.13,1776.08,0.28110191952453617,88.01264135410804,TS
2021-03-21 00:00:00+00:00,2021-03-22 00:00:00+00:00,1776.08,1680.97,0.40181975027877215,-40.30074290056582,TS
2021-04-02 00:00:00+00:00,2021-04-03 00:00:00+00:00,1680.97,2008.52,0.43769721931455013,140.94540491594762,TS
2021-04-06 00:00:00+00:00,2021-04-07 00:00:00+00:00,2008.52,1963.47,0.4271699873676399,-21.789080308098747,TS
2021-04-16 00:00:00+00:00,2021-04-17 00:00:00+00:00,1963.47,2317.6,0.4131336339321765,143.6500327750746,TS
2021-04-18 00:00:00+00:00,2021-04-19 00:00:00+00:00,2317.6,2161.12,0.36797055168444226,-60.05208753144175,TS
2021-04-27 00:00:00+00:00,2021-04-28 00:00:00+00:00,2161.12,2748.24,0.30795341174899465,178.53782586381365,RegimeOff
2021-05-11 00:00:00+00:00,2021-05-12 00:00:00+00:00,3431.04,3823.21,0.2211659385080213,84.328056590558,TS
2021-05-14 00:00:00+00:00,2021-05-15 00:00:00+00:00,3823.21,3646.68,0.15858908210873285,-29.772695162484442,TS
2021-05-18 00:00:00+00:00,2021-05-19 00:00:00+00:00,3646.68,2438.92,0.12774590435741098,-155.45250916004284,SL
2021-05-22 00:00:00+00:00,2021-05-23 00:00:00+00:00,2438.92,2096.39,0.09912455690847323,-34.62747536914821,TS
2021-05-28 00:00:00+00:00,2021-05-29 00:00:00+00:00,2096.39,2278.74,0.08252336288379347,14.506559560879076,TS
2021-06-10 00:00:00+00:00,2021-06-11 00:00:00+00:00,2278.74,2354.01,0.0916960489207581,6.2647542963090395,TS
2021-06-12 00:00:00+00:00,2021-06-13 00:00:00+00:00,2354.01,2509.33,0.19450052473656823,28.790938229125207,RegimeOff
2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,2164.67,1885.49,0.2623638822900809,-74.8406722099888,TS
2021-07-07 00:00:00+00:00,2021-07-08 00:00:00+00:00,1885.49,2116.33,0.24075427903112687,54.13053483817679,TS
2021-07-12 00:00:00+00:00,2021-07-13 00:00:00+00:00,2116.33,1940.15,0.2939305907503296,-53.57317682254337,TS
