timestamp,equity
2020-10-01 00:00:00+00:00,10000.0
2020-10-02 00:00:00+00:00,10000.0
2020-10-03 00:00:00+00:00,10000.0
2020-10-04 00:00:00+00:00,10000.0
2020-10-05 00:00:00+00:00,10000.0
2020-10-06 00:00:00+00:00,10000.0
2020-10-07 00:00:00+00:00,10000.0
2020-10-08 00:00:00+00:00,10000.0
2020-10-09 00:00:00+00:00,10000.0
2020-10-10 00:00:00+00:00,10037.024271651488
2020-10-11 00:00:00+00:00,10147.282020104809
2020-10-12 00:00:00+00:00,10022.19755996843
2020-10-13 00:00:00+00:00,9989.796413430462
2020-10-14 00:00:00+00:00,9989.796413430462
2020-10-15 00:00:00+00:00,9989.796413430462
2020-10-16 00:00:00+00:00,9989.796413430462
2020-10-17 00:00:00+00:00,9989.796413430462
2020-10-18 00:00:00+00:00,9989.796413430462
2020-10-19 00:00:00+00:00,9989.796413430462
2020-10-20 00:00:00+00:00,10689.284026448477
2020-10-21 00:00:00+00:00,10813.851051634183
2020-10-22 00:00:00+00:00,10743.573074436732
2020-10-23 00:00:00+00:00,10867.954724092768
2020-10-24 00:00:00+00:00,10766.745785068424
2020-10-25 00:00:00+00:00,10753.726187615095
2020-10-26 00:00:00+00:00,10753.726187615095
2020-10-27 00:00:00+00:00,10430.300452378398
2020-10-28 00:00:00+00:00,10430.300452378398
2020-10-29 00:00:00+00:00,10430.300452378398
2020-10-30 00:00:00+00:00,10576.354538302276
2020-10-31 00:00:00+00:00,10522.041058623263
2020-11-01 00:00:00+00:00,10522.041058623263
2020-11-02 00:00:00+00:00,10522.041058623263
2020-11-03 00:00:00+00:00,10580.742391316908
2020-11-04 00:00:00+00:00,11629.10347241996
2020-11-05 00:00:00+00:00,11586.699354846396
2020-11-06 00:00:00+00:00,10986.381851987699
2020-11-07 00:00:00+00:00,11439.653706253835
2020-11-08 00:00:00+00:00,11297.065460793392
2020-11-09 00:00:00+00:00,11240.21993758117
2020-11-10 00:00:00+00:00,11240.21993758117
2020-11-11 00:00:00+00:00,11240.21993758117
2020-11-12 00:00:00+00:00,11226.372601944682
2020-11-13 00:00:00+00:00,11020.820008271307
2020-11-14 00:00:00+00:00,10910.077792403874
2020-11-15 00:00:00+00:00,11393.857389962324
2020-11-16 00:00:00+00:00,12003.485621792537
2020-11-17 00:00:00+00:00,12046.713035612387
2020-11-18 00:00:00+00:00,12028.646131830566
2020-11-19 00:00:00+00:00,12567.938426123932
2020-11-20 00:00:00+00:00,12562.616458736205
2020-11-21 00:00:00+00:00,12330.86773448608
2020-11-22 00:00:00+00:00,12262.836963989934
2020-11-23 00:00:00+00:00,12754.023112703439
2020-11-24 00:00:00+00:00,12422.718683511417
2020-11-25 00:00:00+00:00,12422.718683511417
2020-11-26 00:00:00+00:00,12403.0857882106
2020-11-27 00:00:00+00:00,12810.424558884803
2020-11-28 00:00:00+00:00,12810.424558884803
2020-11-29 00:00:00+00:00,13861.415136920401
2020-11-30 00:00:00+00:00,13165.671196319097
2020-12-01 00:00:00+00:00,13433.8164824216
2020-12-02 00:00:00+00:00,13545.657675182552
2020-12-03 00:00:00+00:00,12967.841032476057
2020-12-04 00:00:00+00:00,12967.841032476057
2020-12-05 00:00:00+00:00,12967.841032476057
2020-12-06 00:00:00+00:00,12967.841032476057
2020-12-07 00:00:00+00:00,12967.841032476057
2020-12-08 00:00:00+00:00,13108.479435011128
2020-12-09 00:00:00+00:00,13108.479435011128
2020-12-10 00:00:00+00:00,12938.827212929187
2020-12-11 00:00:00+00:00,13479.527456930622
2020-12-12 00:00:00+00:00,13479.527456930622
2020-12-13 00:00:00+00:00,13507.98909265005
2020-12-14 00:00:00+00:00,13507.98909265005
2020-12-15 00:00:00+00:00,14792.949480785199
2020-12-16 00:00:00+00:00,15760.484208749434
2020-12-17 00:00:00+00:00,15927.362021811712
2020-12-18 00:00:00+00:00,16371.14418208335
2020-12-19 00:00:00+00:00,16070.82479794489
2020-12-20 00:00:00+00:00,15519.227473334795
2020-12-21 00:00:00+00:00,16216.847616955352
2020-12-22 00:00:00+00:00,15775.1158151323
2020-12-23 00:00:00+00:00,15775.1158151323
2020-12-24 00:00:00+00:00,15775.1158151323
2020-12-25 00:00:00+00:00,16862.93749656532
2020-12-26 00:00:00+00:00,16677.793892162677
2020-12-27 00:00:00+00:00,17133.245279133447
2020-12-28 00:00:00+00:00,17274.912135189083
2020-12-29 00:00:00+00:00,18161.943470497667
2020-12-30 00:00:00+00:00,18137.668690836068
2020-12-31 00:00:00+00:00,18338.77068079246
2021-01-01 00:00:00+00:00,20060.872134859786
2021-01-02 00:00:00+00:00,20512.214641908566
2021-01-03 00:00:00+00:00,19823.000832597605
2021-01-04 00:00:00+00:00,20976.815172210696
2021-01-05 00:00:00+00:00,22653.60577143309
2021-01-06 00:00:00+00:00,24223.821398112002
2021-01-07 00:00:00+00:00,24856.889480773465
2021-01-08 00:00:00+00:00,24479.85011239105
2021-01-09 00:00:00+00:00,23224.636757524295
2021-01-10 00:00:00+00:00,21486.0687360699
2021-01-11 00:00:00+00:00,21486.0687360699
2021-01-12 00:00:00+00:00,23558.50601324513
2021-01-13 00:00:00+00:00,24652.13159463098
2021-01-14 00:00:00+00:00,24652.13159463098
2021-01-15 00:00:00+00:00,24652.13159463098
2021-01-16 00:00:00+00:00,24652.13159463098
2021-01-17 00:00:00+00:00,25129.635347066647
2021-01-18 00:00:00+00:00,25129.635347066647
2021-01-19 00:00:00+00:00,24808.29351980127
2021-01-20 00:00:00+00:00,21554.954245649442
2021-01-21 00:00:00+00:00,22996.458183904986
2021-01-22 00:00:00+00:00,22368.44931982947
2021-01-23 00:00:00+00:00,22472.84768012502
2021-01-24 00:00:00+00:00,22446.394857118787
2021-01-25 00:00:00+00:00,22572.49082943144
2021-01-26 00:00:00+00:00,22572.49082943144
2021-01-27 00:00:00+00:00,24777.86403583852
2021-01-28 00:00:00+00:00,24777.86403583852
2021-01-29 00:00:00+00:00,24711.257104413005
2021-01-30 00:00:00+00:00,23794.639389766508
2021-01-31 00:00:00+00:00,23794.639389766508
2021-02-01 00:00:00+00:00,25097.985014507838
2021-02-02 00:00:00+00:00,26543.746224812414
2021-02-03 00:00:00+00:00,25983.485018260253
2021-02-04 00:00:00+00:00,26856.309945156056
2021-02-05 00:00:00+00:00,27403.745860848667
2021-02-06 00:00:00+00:00,27048.3542876469
2021-02-07 00:00:00+00:00,32243.503228396985
2021-02-08 00:00:00+00:00,32178.411339222777
2021-02-09 00:00:00+00:00,30965.555742688677
2021-02-10 00:00:00+00:00,33054.53981954997
2021-02-11 00:00:00+00:00,32486.210903603023
2021-02-12 00:00:00+00:00,32296.91133929516
2021-02-13 00:00:00+00:00,32296.91133929516
2021-02-14 00:00:00+00:00,31757.453002082704
2021-02-15 00:00:00+00:00,32471.205582384777
2021-02-16 00:00:00+00:00,32471.205582384777
2021-02-17 00:00:00+00:00,32021.021654901186
2021-02-18 00:00:00+00:00,34624.96034120716
2021-02-19 00:00:00+00:00,34481.02337624445
2021-02-20 00:00:00+00:00,35343.97785016789
2021-02-21 00:00:00+00:00,33196.49462316322
2021-02-22 00:00:00+00:00,33196.49462316322
2021-02-23 00:00:00+00:00,33696.15755249263
2021-02-24 00:00:00+00:00,31898.031232649664
2021-02-25 00:00:00+00:00,31326.420412437095
2021-02-26 00:00:00+00:00,31179.759319816847
2021-02-27 00:00:00+00:00,30492.403308574492
2021-02-28 00:00:00+00:00,33467.61297802108
2021-03-01 00:00:00+00:00,33467.61297802108
2021-03-02 00:00:00+00:00,33467.61297802108
2021-03-03 00:00:00+00:00,32056.211903742274
2021-03-04 00:00:00+00:00,32056.211903742274
2021-03-05 00:00:00+00:00,32045.733063481566
2021-03-06 00:00:00+00:00,32045.733063481566
2021-03-07 00:00:00+00:00,32045.733063481566
2021-03-08 00:00:00+00:00,32045.733063481566
2021-03-09 00:00:00+00:00,32513.42565647201
2021-03-10 00:00:00+00:00,33532.84637032435
2021-03-11 00:00:00+00:00,33112.67631444547
2021-03-12 00:00:00+00:00,35305.31853744603
2021-03-13 00:00:00+00:00,33920.368770292625
2021-03-14 00:00:00+00:00,31886.962150595133
2021-03-15 00:00:00+00:00,31886.962150595133
2021-03-16 00:00:00+00:00,31886.962150595133
2021-03-17 00:00:00+00:00,31886.962150595133
2021-03-18 00:00:00+00:00,32066.16645794195
2021-03-19 00:00:00+00:00,32066.16645794195
2021-03-20 00:00:00+00:00,31556.28911683857
2021-03-21 00:00:00+00:00,31556.28911683857
2021-03-22 00:00:00+00:00,31674.968618811956
2021-03-23 00:00:00+00:00,30456.377560473407
2021-03-24 00:00:00+00:00,29838.153701535302
2021-03-25 00:00:00+00:00,31978.04888146092
2021-03-26 00:00:00+00:00,32405.832845457626
2021-03-27 00:00:00+00:00,32405.832845457626
2021-03-28 00:00:00+00:00,32405.832845457626
2021-03-29 00:00:00+00:00,32932.416342367986
2021-03-30 00:00:00+00:00,32830.265901273044
2021-03-31 00:00:00+00:00,32720.56883433147
2021-04-01 00:00:00+00:00,32750.154091828517
2021-04-02 00:00:00+00:00,31599.013093661724
