timestamp,equity
2024-11-17 00:00:00+00:00,12203.942848448622
2024-11-18 00:00:00+00:00,12203.942848448622
2024-11-19 00:00:00+00:00,12428.152005395132
2024-11-20 00:00:00+00:00,12921.35550734879
2024-11-21 00:00:00+00:00,12958.038376417697
2024-11-22 00:00:00+00:00,12759.60347429739
2024-11-23 00:00:00+00:00,12751.0245977712
2024-11-24 00:00:00+00:00,12076.829286485894
2024-11-25 00:00:00+00:00,12076.829286485894
2024-11-26 00:00:00+00:00,12576.367512484385
2024-11-27 00:00:00+00:00,12535.051383553502
2024-11-28 00:00:00+00:00,12535.051383553502
2024-11-29 00:00:00+00:00,12535.051383553502
2024-11-30 00:00:00+00:00,12598.351896251817
2024-12-01 00:00:00+00:00,12386.525908597328
2024-12-02 00:00:00+00:00,12386.525908597328
2024-12-03 00:00:00+00:00,12386.525908597328
2024-12-04 00:00:00+00:00,12386.525908597328
2024-12-05 00:00:00+00:00,12386.525908597328
2024-12-06 00:00:00+00:00,12386.525908597328
2024-12-07 00:00:00+00:00,12507.651407236846
2024-12-08 00:00:00+00:00,11996.673804263462
2024-12-09 00:00:00+00:00,11996.673804263462
2024-12-10 00:00:00+00:00,11996.673804263462
2024-12-11 00:00:00+00:00,11996.673804263462
2024-12-12 00:00:00+00:00,11996.673804263462
2024-12-13 00:00:00+00:00,11996.673804263462
2024-12-14 00:00:00+00:00,12320.214497413934
2024-12-15 00:00:00+00:00,12471.049282476857
2024-12-16 00:00:00+00:00,12442.457514138743
2024-12-17 00:00:00+00:00,11711.01421217697
2024-12-18 00:00:00+00:00,11711.01421217697
2024-12-19 00:00:00+00:00,11740.561242162177
2024-12-20 00:00:00+00:00,11667.211140535688
2024-12-21 00:00:00+00:00,11403.147496943906
2024-12-22 00:00:00+00:00,11355.242420218212
2024-12-23 00:00:00+00:00,11796.29102807078
2024-12-24 00:00:00+00:00,11796.29102807078
2024-12-25 00:00:00+00:00,11796.29102807078
2024-12-26 00:00:00+00:00,11600.777762964412
2024-12-27 00:00:00+00:00,11600.777762964412
2024-12-28 00:00:00+00:00,11600.777762964412
2024-12-29 00:00:00+00:00,11472.136908984241
2024-12-30 00:00:00+00:00,11557.532425937754
2024-12-31 00:00:00+00:00,11671.366118037033
2025-01-01 00:00:00+00:00,11671.366118037033
2025-01-02 00:00:00+00:00,11671.366118037033
2025-01-03 00:00:00+00:00,11641.856317613168
2025-01-04 00:00:00+00:00,11623.873642720473
2025-01-05 00:00:00+00:00,12045.884454319612
2025-01-06 00:00:00+00:00,11388.45451041025
2025-01-07 00:00:00+00:00,11388.45451041025
2025-01-08 00:00:00+00:00,11076.73287124746
2025-01-09 00:00:00+00:00,11325.660436171342
2025-01-10 00:00:00+00:00,11299.25747759905
2025-01-11 00:00:00+00:00,11281.394878797355
2025-01-12 00:00:00+00:00,11269.03924474623
2025-01-13 00:00:00+00:00,11269.03924474623
2025-01-14 00:00:00+00:00,11693.953040023713
2025-01-15 00:00:00+00:00,11599.616191856205
2025-01-16 00:00:00+00:00,12038.617065923254
2025-01-17 00:00:00+00:00,12057.80109366796
2025-01-18 00:00:00+00:00,11650.311944845662
2025-01-19 00:00:00+00:00,11721.951545199869
2025-01-20 00:00:00+00:00,11721.951545199869
2025-01-21 00:00:00+00:00,11418.048318962836
2025-01-22 00:00:00+00:00,11418.048318962836
2025-01-23 00:00:00+00:00,11418.048318962836
2025-01-24 00:00:00+00:00,11370.357355169093
2025-01-25 00:00:00+00:00,11370.357355169093
2025-01-26 00:00:00+00:00,11299.492344606222
2025-01-27 00:00:00+00:00,11299.492344606222
2025-01-28 00:00:00+00:00,11555.41293667665
2025-01-29 00:00:00+00:00,11555.41293667665
2025-01-30 00:00:00+00:00,11555.41293667665
2025-01-31 00:00:00+00:00,11555.41293667665
2025-02-01 00:00:00+00:00,11555.41293667665
2025-02-02 00:00:00+00:00,11972.725790495417
2025-02-03 00:00:00+00:00,11539.68031703876
2025-02-04 00:00:00+00:00,11392.377509824853
2025-02-05 00:00:00+00:00,11374.134166627378
2025-02-06 00:00:00+00:00,11357.155743267886
2025-02-07 00:00:00+00:00,11338.493192030717
2025-02-08 00:00:00+00:00,11329.265309413611
2025-02-09 00:00:00+00:00,11431.570438700508
2025-02-10 00:00:00+00:00,11431.570438700508
2025-02-11 00:00:00+00:00,11431.570438700508
2025-02-12 00:00:00+00:00,11431.570438700508
2025-02-13 00:00:00+00:00,11431.570438700508
2025-02-14 00:00:00+00:00,11431.570438700508
2025-02-15 00:00:00+00:00,11431.570438700508
2025-02-16 00:00:00+00:00,11431.570438700508
2025-02-17 00:00:00+00:00,11407.218531407525
2025-02-18 00:00:00+00:00,11407.218531407525
2025-02-19 00:00:00+00:00,11407.218531407525
2025-02-20 00:00:00+00:00,11407.218531407525
2025-02-21 00:00:00+00:00,11407.218531407525
2025-02-22 00:00:00+00:00,11407.218531407525
2025-02-23 00:00:00+00:00,11407.218531407525
2025-02-24 00:00:00+00:00,11038.082212689369
2025-02-25 00:00:00+00:00,10475.872282758286
2025-02-26 00:00:00+00:00,10522.3724616993
2025-02-27 00:00:00+00:00,10467.317403545347
2025-02-28 00:00:00+00:00,10669.508610092083
2025-03-01 00:00:00+00:00,11675.565222465357
2025-03-02 00:00:00+00:00,10645.103045287795
2025-03-03 00:00:00+00:00,10645.103045287795
2025-03-04 00:00:00+00:00,10645.103045287795
2025-03-05 00:00:00+00:00,10534.09092786434
2025-03-06 00:00:00+00:00,10136.397578610366
2025-03-07 00:00:00+00:00,10058.641391082276
2025-03-08 00:00:00+00:00,10058.641391082276
2025-03-09 00:00:00+00:00,9782.275534654675
2025-03-10 00:00:00+00:00,10312.03034863838
2025-03-11 00:00:00+00:00,10394.5660929183
2025-03-12 00:00:00+00:00,10065.788909836127
2025-03-13 00:00:00+00:00,10411.362804537082
2025-03-14 00:00:00+00:00,10424.106842259991
2025-03-15 00:00:00+00:00,10175.149974356962
2025-03-16 00:00:00+00:00,10175.149974356962
2025-03-17 00:00:00+00:00,10175.149974356962
2025-03-18 00:00:00+00:00,10175.149974356962
2025-03-19 00:00:00+00:00,10175.149974356962
2025-03-20 00:00:00+00:00,10175.149974356962
2025-03-21 00:00:00+00:00,10175.149974356962
2025-03-22 00:00:00+00:00,10175.149974356962
2025-03-23 00:00:00+00:00,10311.712970249584
2025-03-24 00:00:00+00:00,10311.712970249584
2025-03-25 00:00:00+00:00,10223.79554194662
2025-03-26 00:00:00+00:00,10223.79554194662
2025-03-27 00:00:00+00:00,9864.561892958385
2025-03-28 00:00:00+00:00,9864.561892958385
2025-03-29 00:00:00+00:00,9823.848466623738
2025-03-30 00:00:00+00:00,9833.090292835781
2025-03-31 00:00:00+00:00,10133.792619152673
2025-04-01 00:00:00+00:00,9809.408714359857
2025-04-02 00:00:00+00:00,9882.387446733333
2025-04-03 00:00:00+00:00,9882.387446733333
2025-04-04 00:00:00+00:00,9882.387446733333
2025-04-05 00:00:00+00:00,9882.387446733333
2025-04-06 00:00:00+00:00,9964.844056222115
2025-04-07 00:00:00+00:00,9597.458843846483
2025-04-08 00:00:00+00:00,10378.773087225441
2025-04-09 00:00:00+00:00,10378.773087225441
2025-04-10 00:00:00+00:00,10865.720114893265
2025-04-11 00:00:00+00:00,11074.122318358664
2025-04-12 00:00:00+00:00,10844.215094704316
2025-04-13 00:00:00+00:00,10919.189186580137
2025-04-14 00:00:00+00:00,10919.189186580137
2025-04-15 00:00:00+00:00,10936.802191769813
2025-04-16 00:00:00+00:00,10936.802191769813
2025-04-17 00:00:00+00:00,10936.802191769813
2025-04-18 00:00:00+00:00,10936.802191769813
2025-04-19 00:00:00+00:00,10936.802191769813
2025-04-20 00:00:00+00:00,10936.802191769813
2025-04-21 00:00:00+00:00,11643.546985860778
2025-04-22 00:00:00+00:00,11639.489287310225
2025-04-23 00:00:00+00:00,11640.474410478351
2025-04-24 00:00:00+00:00,11686.962823421332
2025-04-25 00:00:00+00:00,11650.590879251109
2025-04-26 00:00:00+00:00,11507.621690764772
2025-04-27 00:00:00+00:00,11507.621690764772
2025-04-28 00:00:00+00:00,11507.621690764772
2025-04-29 00:00:00+00:00,11507.621690764772
2025-04-30 00:00:00+00:00,11507.621690764772
2025-05-01 00:00:00+00:00,11507.621690764772
2025-05-02 00:00:00+00:00,11350.865961912494
2025-05-03 00:00:00+00:00,11350.865961912494
2025-05-04 00:00:00+00:00,11350.865961912494
2025-05-05 00:00:00+00:00,11350.865961912494
2025-05-06 00:00:00+00:00,11350.865961912494
2025-05-07 00:00:00+00:00,11350.865961912494
2025-05-08 00:00:00+00:00,11285.031860600853
2025-05-09 00:00:00+00:00,11452.262359153954
2025-05-10 00:00:00+00:00,11342.462934165456
2025-05-11 00:00:00+00:00,11164.131351620843
2025-05-12 00:00:00+00:00,11272.970132909293
2025-05-13 00:00:00+00:00,11272.970132909293
2025-05-14 00:00:00+00:00,11272.970132909293
2025-05-15 00:00:00+00:00,11272.970132909293
2025-05-16 00:00:00+00:00,11272.970132909293
2025-05-17 00:00:00+00:00,11272.970132909293
2025-05-18 00:00:00+00:00,11272.970132909293
2025-05-19 00:00:00+00:00,11272.970132909293
2025-05-20 00:00:00+00:00,11533.489589226687
2025-05-21 00:00:00+00:00,11714.444922845743
2025-05-22 00:00:00+00:00,11220.85067191219
2025-05-23 00:00:00+00:00,11220.85067191219
2025-05-24 00:00:00+00:00,11220.85067191219
2025-05-25 00:00:00+00:00,11220.85067191219
2025-05-26 00:00:00+00:00,11220.85067191219
2025-05-27 00:00:00+00:00,11090.57332919192
2025-05-28 00:00:00+00:00,11090.57332919192
2025-05-29 00:00:00+00:00,11090.57332919192
2025-05-30 00:00:00+00:00,11144.12044386524
2025-05-31 00:00:00+00:00,11244.90262811979
2025-06-01 00:00:00+00:00,11256.532180161084
2025-06-02 00:00:00+00:00,11256.532180161084
2025-06-03 00:00:00+00:00,11256.532180161084
2025-06-04 00:00:00+00:00,11256.532180161084
2025-06-05 00:00:00+00:00,11553.369750880178
2025-06-06 00:00:00+00:00,11553.369750880178
2025-06-07 00:00:00+00:00,11553.369750880178
2025-06-08 00:00:00+00:00,11553.369750880178
2025-06-09 00:00:00+00:00,11519.90498156787
2025-06-10 00:00:00+00:00,11315.403213484577
2025-06-11 00:00:00+00:00,10972.248074426172
2025-06-12 00:00:00+00:00,10972.248074426172
2025-06-13 00:00:00+00:00,10972.248074426172
2025-06-14 00:00:00+00:00,10979.93100355678
2025-06-15 00:00:00+00:00,11093.716195657464
2025-06-16 00:00:00+00:00,11093.716195657464
2025-06-17 00:00:00+00:00,11093.716195657464
2025-06-18 00:00:00+00:00,11093.716195657464
2025-06-19 00:00:00+00:00,11093.716195657464
2025-06-20 00:00:00+00:00,10956.17076281695
2025-06-21 00:00:00+00:00,10821.232162745804
2025-06-22 00:00:00+00:00,11278.550862092821
2025-06-23 00:00:00+00:00,11278.550862092821
2025-06-24 00:00:00+00:00,11278.550862092821
2025-06-25 00:00:00+00:00,11278.550862092821
2025-06-26 00:00:00+00:00,11255.306764243374
2025-06-27 00:00:00+00:00,11247.70882252096
2025-06-28 00:00:00+00:00,11247.70882252096
2025-06-29 00:00:00+00:00,11247.70882252096
2025-06-30 00:00:00+00:00,11247.70882252096
2025-07-01 00:00:00+00:00,11247.70882252096
2025-07-02 00:00:00+00:00,11247.70882252096
2025-07-03 00:00:00+00:00,11247.70882252096
2025-07-04 00:00:00+00:00,11247.70882252096
2025-07-05 00:00:00+00:00,11247.70882252096
2025-07-06 00:00:00+00:00,11117.20640698215
2025-07-07 00:00:00+00:00,11117.20640698215
2025-07-08 00:00:00+00:00,11117.20640698215
2025-07-09 00:00:00+00:00,11117.20640698215
2025-07-10 00:00:00+00:00,11229.07920424284
2025-07-11 00:00:00+00:00,11185.126723334297
2025-07-12 00:00:00+00:00,11310.098708454318
2025-07-13 00:00:00+00:00,11347.728065909285
2025-07-14 00:00:00+00:00,11116.7391139451
2025-07-15 00:00:00+00:00,11116.7391139451
2025-07-16 00:00:00+00:00,11116.7391139451
2025-07-17 00:00:00+00:00,11116.7391139451
2025-07-18 00:00:00+00:00,11116.7391139451
2025-07-19 00:00:00+00:00,11116.7391139451
2025-07-20 00:00:00+00:00,11116.7391139451
2025-07-21 00:00:00+00:00,11116.7391139451
2025-07-22 00:00:00+00:00,11116.7391139451
2025-07-23 00:00:00+00:00,11116.7391139451
2025-07-24 00:00:00+00:00,11116.7391139451
2025-07-25 00:00:00+00:00,11116.7391139451
2025-07-26 00:00:00+00:00,11116.7391139451
2025-07-27 00:00:00+00:00,11116.7391139451
2025-07-28 00:00:00+00:00,11116.7391139451
2025-07-29 00:00:00+00:00,11116.7391139451
2025-07-30 00:00:00+00:00,11116.7391139451
2025-07-31 00:00:00+00:00,10868.912782835625
2025-08-01 00:00:00+00:00,10785.973844865039
2025-08-02 00:00:00+00:00,10934.42502727377
2025-08-03 00:00:00+00:00,11004.46319753937
2025-08-04 00:00:00+00:00,10904.998920191309
2025-08-05 00:00:00+00:00,10976.460261191418
2025-08-06 00:00:00+00:00,10976.460261191418
2025-08-07 00:00:00+00:00,10869.152010659145
2025-08-08 00:00:00+00:00,10869.152010659145
